drugname,reac,freq
MAGNESIUM OXIDE,Hyponatraemia,9
MAGNESIUM OXIDE,Fatigue,9
MAGNESIUM OXIDE,Ascites,9
MAGNESIUM OXIDE,Drug hypersensitivity,8
MAGNESIUM OXIDE,Somnolence,8
MAGNESIUM OXIDE,Oedema peripheral,8
MAGNESIUM OXIDE,Acute kidney injury,8
MAGNESIUM OXIDE,Urinary tract infection,8
MAGNESIUM OXIDE,Malaise,8
MAGNESIUM OXIDE,Death,8
MAGNESIUM OXIDE,Neutrophil count decreased,8
MAGNESIUM OXIDE,Sepsis,8
MAGNESIUM OXIDE,Product use issue,7
MAGNESIUM OXIDE,COVID-19,7
MAGNESIUM OXIDE,Diabetes mellitus,7
MAGNESIUM OXIDE,Headache,7
MAGNESIUM OXIDE,Stress,7
MAGNESIUM OXIDE,White blood cell count decreased,7
MAGNESIUM OXIDE,Cardiogenic shock,7
MAGNESIUM OXIDE,Bacterial infection,7
MAGNESIUM OXIDE,Incorrect route of product administration,7
MAGNESIUM OXIDE,Multiple organ dysfunction syndrome,7
MAGNESIUM OXIDE,Platelet count decreased,7
MAGNESIUM OXIDE,Abdominal distension,7
MAGNESIUM OXIDE,Dry mouth,7
MAGNESIUM OXIDE,Weight decreased,7
MAGNESIUM OXIDE,Decreased appetite,7
MAGNESIUM OXIDE,Malignant neoplasm progression,7
MAGNESIUM OXIDE,Intentional product misuse,6
MAGNESIUM OXIDE,Pain,6
MAGNESIUM OXIDE,Dehydration,6
MAGNESIUM OXIDE,Pneumonia aspiration,6
MAGNESIUM OXIDE,Cough,6
MAGNESIUM OXIDE,Hypokalaemia,6
MAGNESIUM OXIDE,Febrile neutropenia,6
MAGNESIUM SULFATE,Pyrexia,6
MAGNESIUM SULFATE,Dehydration,6
MAGNESIUM SULFATE,Cytokine release syndrome,5
MAGNESIUM SULFATE,Diarrhoea,5
MAGNESIUM SULFATE,Rash,4
MAGNESIUM SULFATE,Febrile neutropenia,4
MAGNESIUM SULFATE,Fatigue,4
MAGNESIUM SULFATE,Blood alkaline phosphatase increased,3
MAGNESIUM SULFATE,Neuropathy peripheral,3
MAGNESIUM SULFATE,Immune effector cell-associated neurotoxicity syndrome,3
MAGNESIUM SULFATE,Acute kidney injury,3
MAGNESIUM SULFATE,COVID-19,3
MAGNESIUM SULFATE,Septic shock,2
MAGNESIUM SULFATE,Neurotoxicity,2
MAGNESIUM SULFATE,White blood cell count decreased,2
MAGNESIUM SULFATE,Depression,2
MAGNESIUM SULFATE,Lymphocyte count decreased,2
MAGNESIUM SULFATE,Anaemia,2
MAGNESIUM SULFATE,Anxiety,2
MAGNESIUM SULFATE,Neutrophil count decreased,2
MAGNESIUM SULFATE,Abdominal pain upper,2
MAGNESIUM SULFATE,Cellulitis,2
MAGNESIUM SULFATE,Sepsis,2
MAGNESIUM SULFATE,Skin disorder,2
MAGNESIUM SULFATE,Peripheral swelling,2
MAGNESIUM SULFATE,Deep vein thrombosis,2
MAGNESIUM SULFATE,Arthralgia,2
MAGNESIUM SULFATE,Liver function test abnormal,2
MAGNESIUM SULFATE,Pneumonia,2
MAGNESIUM SULFATE,Constipation,2
MAGNESIUM SULFATE,Urinary tract infection,2
MAGNESIUM SULFATE,Blood bilirubin increased,2
MAGNESIUM SULFATE,Aspartate aminotransferase increased,2
MAGNESIUM SULFATE,Stomatitis,2
MAGNESIUM SULFATE,Mood altered,2
MAGNESIUM SULFATE,Nasal congestion,2
MAGNESIUM SULFATE,Nausea,2
MAGNESIUM SULFATE,Illness,2
MAGNESIUM SULFATE,Asthenia,2
MAGNESIUM SULFATE,Malaise,2
MAGNESIUM SULFATE,Cholelithiasis,2
MAGNESIUM SULFATE,Alanine aminotransferase increased,2
MAGNESIUM SULFATE,Blood creatinine increased,2
MAGNESIUM SULFATE,Blood urea increased,2
MAGNESIUM SULFATE,Drug eruption,2
MAGNESIUM SULFATE,Blood potassium increased,2
MAGNESIUM SULFATE,Feeling cold,2
MAGNESIUM SULFATE,Influenza like illness,2
MAGNESIUM SULFATE,Tremor,2
MAGNESIUM SULFATE,Decreased appetite,2
MAYZENT,Lymphocyte count decreased,23
MAYZENT,White blood cell count decreased,7
MAYZENT,Urinary tract infection,6
MAYZENT,Concomitant disease aggravated,5
MAYZENT,Expanded disability status scale score increased,5
MAYZENT,Lymphopenia,5
MAYZENT,Pyrexia,5
MAYZENT,Fatigue,4
MAYZENT,Multiple sclerosis relapse,4
MAYZENT,Hepatic function abnormal,4
MAYZENT,Product use in unapproved indication,3
MAYZENT,COVID-19,3
MAYZENT,Multiple sclerosis,3
MAYZENT,Malignant melanoma,3
MAYZENT,Hypertension,3
MAYZENT,Muscle spasticity,3
MAYZENT,Peripheral swelling,3
MAYZENT,Drug level increased,2
MAYZENT,Prothrombin time ratio increased,2
MAYZENT,Back pain,2
MAYZENT,Inflammation,2
MAYZENT,Strabismus,2
MAYZENT,Ocular dysmetria,2
MAYZENT,Urge incontinence,2
MAYZENT,Bone neoplasm,2
MAYZENT,Normal newborn,2
MAYZENT,Maternal exposure during pregnancy,2
MAYZENT,Infection,2
MAYZENT,Squamous cell carcinoma,2
MAYZENT,Herpes zoster,2
MAYZENT,Breast cancer,2
MAYZENT,Oedema peripheral,2
MAYZENT,Muscular weakness,2
MAYZENT,Invasive ductal breast carcinoma,2
MAYZENT,Venous angioma of brain,2
MAYZENT,Hallucination,2
MAYZENT,Hypothyroidism,2
MAYZENT,Secondary progressive multiple sclerosis,2
MAYZENT,Renal cyst,2
MAYZENT,Hepatic cyst,2
MAYZENT,Relapsing multiple sclerosis,2
MAYZENT,Liver disorder,2
MAYZENT,Cellulitis,2
MAYZENT,Basal cell carcinoma,2
MAYZENT,Fall,2
MAYZENT,Uhthoff's phenomenon,1
MAYZENT,Suicide attempt,1
MAYZENT,Loss of consciousness,1
MAYZENT,Cardio-respiratory arrest,1
MAYZENT,Treatment failure,1
MEDROL,Paraesthesia,7
MEDROL,Nausea,7
MEDROL,Asthenia,7
MEDROL,Decreased appetite,7
MEDROL,Anxiety,6
MEDROL,Product dose omission issue,6
MEDROL,Dizziness,6
MEDROL,Headache,6
MEDROL,Vertigo,6
MEDROL,Condition aggravated,6
MEDROL,Off label use,5
MEDROL,Weight decreased,5
MEDROL,Nasopharyngitis,5
MEDROL,Diarrhoea,5
MEDROL,Pneumonitis,5
MEDROL,Confusional state,5
MEDROL,Feeling abnormal,5
MEDROL,Pain,4
MEDROL,Sinusitis,4
MEDROL,Oropharyngeal pain,4
MEDROL,Fall,4
MEDROL,Vomiting,4
MEDROL,Alanine aminotransferase increased,4
MEDROL,Death,4
MEDROL,Aspartate aminotransferase increased,4
MEDROL,Muscular weakness,4
MEDROL,Movement disorder,4
MEDROL,Hyperhidrosis,4
MEDROL,Dyspnoea,4
MEDROL,Nervousness,4
MEDROL,Blood pressure increased,4
MEDROL,Infection,3
MEDROL,Arthralgia,3
MEDROL,Product use issue,3
MEDROL,Peripheral swelling,3
MEDROL,COVID-19,3
MEDROL,Cough,3
MEDROL,Fatigue,3
MEDROL,Back pain,3
MEDROL,Rheumatoid arthritis,3
MEDROL,Dry skin,3
MEDROL,Adverse drug reaction,3
MEDROL,Hepatic enzyme increased,3
MEDROL,Pain in extremity,3
MEDROL,Pyrexia,3
MEDROL,Osteoporosis,3
MEDROL,Kaposi's sarcoma,3
MEDROL,Metastasis,3
MEDROL,Paralysis,3
MEDROL,Throat tightness,3
MEKINIST,Pyrexia,17
MEKINIST,Fatigue,6
MEKINIST,Blood creatine phosphokinase increased,6
MEKINIST,Vomiting,6
MEKINIST,Pneumonia,6
MEKINIST,Malignant neoplasm progression,6
MEKINIST,Diarrhoea,5
MEKINIST,Rash,5
MEKINIST,Product use in unapproved indication,5
MEKINIST,Headache,5
MEKINIST,Nausea,4
MEKINIST,Visual impairment,4
MEKINIST,Hypothyroidism,3
MEKINIST,Hyponatraemia,3
MEKINIST,Alanine aminotransferase increased,3
MEKINIST,Aspartate aminotransferase increased,3
MEKINIST,Chills,3
MEKINIST,Cardiac failure,3
MEKINIST,Pleural effusion,3
MEKINIST,Pain,3
MEKINIST,Asthenia,3
MEKINIST,Pain in extremity,3
MEKINIST,Insomnia,3
MEKINIST,Anaemia,3
MEKINIST,Drug intolerance,2
MEKINIST,Skin toxicity,2
MEKINIST,Malaise,2
MEKINIST,Gastrointestinal haemorrhage,2
MEKINIST,Urinary tract infection,2
MEKINIST,Hepatic enzyme increased,2
MEKINIST,Hyperhidrosis,2
MEKINIST,Thrombocytopenia,2
MEKINIST,Lymphocyte count decreased,2
MEKINIST,Dyspnoea,2
MEKINIST,Condition aggravated,2
MEKINIST,Decreased appetite,2
MEKINIST,COVID-19,2
MEKINIST,Acne,2
MEKINIST,Skin lesion,2
MEKINIST,Pruritus,2
MEKINIST,Agitation,2
MEKINIST,Seizure,2
MEKINIST,Erysipelas,2
MEKINIST,Product use issue,2
MEKINIST,Confusional state,2
MEKINIST,Feeding disorder,2
MEKINIST,Pulmonary mass,2
MEKINIST,Abdominal discomfort,2
MEKINIST,Swelling,2
MEKINIST,Dysphonia,2
MEKTOVI,Serous retinal detachment,18
MEKTOVI,Pyrexia,12
MEKTOVI,Nausea,10
MEKTOVI,Off label use,10
MEKTOVI,Fatigue,10
MEKTOVI,Diarrhoea,9
MEKTOVI,Malaise,7
MEKTOVI,Neoplasm progression,7
MEKTOVI,Vomiting,7
MEKTOVI,Rash,6
MEKTOVI,Decreased appetite,5
MEKTOVI,Alanine aminotransferase increased,5
MEKTOVI,Drug-induced liver injury,4
MEKTOVI,Underdose,4
MEKTOVI,Urinary tract infection,4
MEKTOVI,Dermatitis acneiform,4
MEKTOVI,Interstitial lung disease,4
MEKTOVI,Weight decreased,4
MEKTOVI,Palmar-plantar erythrodysaesthesia syndrome,3
MEKTOVI,Rhabdomyolysis,3
MEKTOVI,Blood lactate dehydrogenase increased,3
MEKTOVI,Macular oedema,3
MEKTOVI,Anaemia,3
MEKTOVI,Dyspnoea,3
MEKTOVI,Acute kidney injury,3
MEKTOVI,Renal impairment,3
MEKTOVI,Aspartate aminotransferase increased,3
MEKTOVI,Death,3
MEKTOVI,Pemphigoid,3
MEKTOVI,Enterocolitis,3
MEKTOVI,Serous retinopathy,2
MEKTOVI,Central serous chorioretinopathy,2
MEKTOVI,Asthenia,2
MEKTOVI,Haemophagocytic lymphohistiocytosis,2
MEKTOVI,Pancytopenia,2
MEKTOVI,Detachment of retinal pigment epithelium,2
MEKTOVI,Disseminated intravascular coagulation,2
MEKTOVI,Influenza,2
MEKTOVI,Abdominal wall haematoma,2
MEKTOVI,Haematuria,2
MEKTOVI,Abdominal pain upper,2
MEKTOVI,Subretinal fluid,2
MEKTOVI,Dizziness,2
MEKTOVI,Ileus,2
MEKTOVI,Tumour perforation,2
MEKTOVI,Lower gastrointestinal haemorrhage,2
MEKTOVI,Blood creatinine increased,2
MEKTOVI,Malignant neoplasm progression,2
MEKTOVI,Product use issue,2
MEKTOVI,Peripheral swelling,2
MELATONIN,Fatigue,39
MELATONIN,Off label use,30
MELATONIN,Vomiting,27
MELATONIN,Product dose omission issue,27
MELATONIN,Nausea,25
MELATONIN,COVID-19,20
MELATONIN,Pain,20
MELATONIN,Somnolence,19
MELATONIN,Dyspnoea,18
MELATONIN,Inappropriate schedule of product administration,18
MELATONIN,Fall,18
MELATONIN,Condition aggravated,17
MELATONIN,Diarrhoea,17
MELATONIN,Sepsis,16
MELATONIN,Seizure,16
MELATONIN,Dry mouth,15
MELATONIN,Pyrexia,14
MELATONIN,Decreased appetite,14
MELATONIN,Tremor,14
MELATONIN,Drug ineffective,14
MELATONIN,Stress,13
MELATONIN,Malaise,13
MELATONIN,Headache,13
MELATONIN,Asthenia,13
MELATONIN,Constipation,13
MELATONIN,Cough,12
MELATONIN,Urinary tract infection,12
MELATONIN,Sinusitis,12
MELATONIN,Epilepsy,12
MELATONIN,Product use in unapproved indication,12
MELATONIN,Ascites,12
MELATONIN,Abdominal distension,12
MELATONIN,Confusional state,12
MELATONIN,Nasopharyngitis,11
MELATONIN,Dizziness,11
MELATONIN,Illness,11
MELATONIN,Anaemia,11
MELATONIN,Ear infection,10
MELATONIN,Gait disturbance,10
MELATONIN,Abdominal pain,10
MELATONIN,Death,10
MELATONIN,Multiple organ dysfunction syndrome,10
MELATONIN,Mental disorder,10
MELATONIN,Hallucination,10
MELATONIN,Insomnia,10
MELATONIN,Weight increased,9
MELATONIN,Pneumonia,9
MELATONIN,Suicidal ideation,9
MELATONIN,Arthralgia,9
MELATONIN,Drug hypersensitivity,9
MELOXICAM,Pain,34
MELOXICAM,Fatigue,24
MELOXICAM,Arthralgia,22
MELOXICAM,COVID-19,21
MELOXICAM,Anxiety,20
MELOXICAM,Back pain,17
MELOXICAM,Pain in extremity,17
MELOXICAM,Headache,15
MELOXICAM,Sinusitis,15
MELOXICAM,Pneumonia,15
MELOXICAM,Nausea,15
MELOXICAM,Gait disturbance,15
MELOXICAM,Emotional distress,15
MELOXICAM,Product dose omission issue,14
MELOXICAM,Fall,13
MELOXICAM,Anhedonia,13
MELOXICAM,Asthenia,12
MELOXICAM,Rash,12
MELOXICAM,Drug ineffective,12
MELOXICAM,Malaise,12
MELOXICAM,Nasopharyngitis,11
MELOXICAM,Joint swelling,11
MELOXICAM,Condition aggravated,11
MELOXICAM,Rheumatoid arthritis,10
MELOXICAM,Dyspnoea,10
MELOXICAM,Off label use,10
MELOXICAM,Dizziness,10
MELOXICAM,Peripheral swelling,10
MELOXICAM,Depression,10
MELOXICAM,Infection,10
MELOXICAM,Therapeutic product effect decreased,9
MELOXICAM,Musculoskeletal stiffness,9
MELOXICAM,Diarrhoea,9
MELOXICAM,Pyrexia,9
MELOXICAM,Weight decreased,9
MELOXICAM,Osteopenia,9
MELOXICAM,Urinary tract infection,9
MELOXICAM,Pruritus,8
MELOXICAM,Loss of personal independence in daily activities,8
MELOXICAM,Mobility decreased,8
MELOXICAM,Abdominal pain,8
MELOXICAM,Swelling,8
MELOXICAM,Upper respiratory tract infection,8
MELOXICAM,Bone density decreased,8
MELOXICAM,Drug intolerance,7
MELOXICAM,Bronchitis,7
MELOXICAM,Weight increased,6
MELOXICAM,Injury,6
MELOXICAM,Infusion related reaction,6
MELOXICAM,Discomfort,6
MERCAPTOPURINE,Febrile neutropenia,19
MERCAPTOPURINE,Pyrexia,12
MERCAPTOPURINE,Sepsis,10
MERCAPTOPURINE,Cough,6
MERCAPTOPURINE,Pneumonia fungal,5
MERCAPTOPURINE,Pneumonia,5
MERCAPTOPURINE,Pneumocystis jirovecii pneumonia,5
MERCAPTOPURINE,Acute respiratory distress syndrome,5
MERCAPTOPURINE,Vomiting,5
MERCAPTOPURINE,Pancytopenia,4
MERCAPTOPURINE,Drug hypersensitivity,4
MERCAPTOPURINE,Platelet count decreased,4
MERCAPTOPURINE,Haemoglobin decreased,4
MERCAPTOPURINE,Nausea,4
MERCAPTOPURINE,White blood cell count decreased,4
MERCAPTOPURINE,Diarrhoea,4
MERCAPTOPURINE,Alanine aminotransferase increased,4
MERCAPTOPURINE,Rhinitis,4
MERCAPTOPURINE,Enterocolitis infectious,4
MERCAPTOPURINE,Liver function test abnormal,3
MERCAPTOPURINE,Neutrophil count decreased,3
MERCAPTOPURINE,Tachycardia,3
MERCAPTOPURINE,Parainfluenzae virus infection,3
MERCAPTOPURINE,Myalgia,3
MERCAPTOPURINE,Dehydration,3
MERCAPTOPURINE,Myelosuppression,3
MERCAPTOPURINE,Hyperthermia,2
MERCAPTOPURINE,Respiratory disorder,2
MERCAPTOPURINE,Pleural effusion,2
MERCAPTOPURINE,Seizure,2
MERCAPTOPURINE,Depersonalisation/derealisation disorder,2
MERCAPTOPURINE,Dyskinesia,2
MERCAPTOPURINE,Chest pain,2
MERCAPTOPURINE,Chills,2
MERCAPTOPURINE,Red blood cell count decreased,2
MERCAPTOPURINE,Neutropenia,2
MERCAPTOPURINE,Gastrointestinal wall thickening,2
MERCAPTOPURINE,Hypophagia,2
MERCAPTOPURINE,Rhinorrhoea,2
MERCAPTOPURINE,Haematochezia,2
MERCAPTOPURINE,COVID-19,2
MERCAPTOPURINE,Neuropathy peripheral,2
MERCAPTOPURINE,Influenza,2
MERCAPTOPURINE,Sinus tachycardia,2
MERCAPTOPURINE,Colitis,2
MERCAPTOPURINE,Hypotension,2
MERCAPTOPURINE,Renal impairment,2
MERCAPTOPURINE,Liver injury,2
MERCAPTOPURINE,Off label use,2
MERCAPTOPURINE,Product dose omission issue,2
MEROPENEM,Diarrhoea,27
MEROPENEM,Pyrexia,25
MEROPENEM,Rash,20
MEROPENEM,Anaemia,19
MEROPENEM,Febrile neutropenia,18
MEROPENEM,Off label use,16
MEROPENEM,Fatigue,14
MEROPENEM,Neutropenia,14
MEROPENEM,Neutrophil count decreased,13
MEROPENEM,Pneumonia,13
MEROPENEM,Vascular device infection,12
MEROPENEM,Ejection fraction decreased,12
MEROPENEM,Alopecia,12
MEROPENEM,Sepsis,12
MEROPENEM,Epistaxis,12
MEROPENEM,Gastrooesophageal reflux disease,12
MEROPENEM,Vomiting,12
MEROPENEM,Malaise,12
MEROPENEM,Gingival swelling,11
MEROPENEM,Influenza like illness,11
MEROPENEM,Osteonecrosis of jaw,11
MEROPENEM,Lymphoedema,11
MEROPENEM,Hot flush,11
MEROPENEM,Mucosal inflammation,11
MEROPENEM,Cytokine release syndrome,11
MEROPENEM,Pain,10
MEROPENEM,Chills,9
MEROPENEM,Oliguria,9
MEROPENEM,Pruritus,9
MEROPENEM,Device related infection,9
MEROPENEM,Thrombocytopenia,9
MEROPENEM,Body temperature increased,9
MEROPENEM,Back pain,9
MEROPENEM,Proctalgia,9
MEROPENEM,Accident,9
MEROPENEM,Anal inflammation,9
MEROPENEM,Haemorrhoids,9
MEROPENEM,Crohn's disease,9
MEROPENEM,Drug reaction with eosinophilia and systemic symptoms,8
MEROPENEM,Erythema,8
MEROPENEM,Agranulocytosis,8
MEROPENEM,Oedema,7
MEROPENEM,Eosinophilia,7
MEROPENEM,Condition aggravated,7
MEROPENEM,SARS-CoV-2 test negative,7
MEROPENEM,Skin exfoliation,6
MEROPENEM,Immune effector cell-associated neurotoxicity syndrome,6
MEROPENEM,Death,6
MEROPENEM,Platelet count decreased,5
MEROPENEM,Malignant neoplasm progression,5
MESALAMINE,Colitis ulcerative,29
MESALAMINE,Off label use,28
MESALAMINE,Abdominal pain,24
MESALAMINE,Diarrhoea,23
MESALAMINE,Haematochezia,21
MESALAMINE,Drug ineffective,21
MESALAMINE,Pyrexia,17
MESALAMINE,Headache,16
MESALAMINE,Malaise,16
MESALAMINE,Weight decreased,16
MESALAMINE,COVID-19,15
MESALAMINE,Condition aggravated,14
MESALAMINE,Cough,13
MESALAMINE,Crohn's disease,12
MESALAMINE,Pain,12
MESALAMINE,Fatigue,12
MESALAMINE,Frequent bowel movements,11
MESALAMINE,Weight increased,11
MESALAMINE,Product dose omission issue,10
MESALAMINE,Asthenia,9
MESALAMINE,Dizziness,8
MESALAMINE,Abdominal discomfort,8
MESALAMINE,Influenza,8
MESALAMINE,Nasal congestion,8
MESALAMINE,Rectal haemorrhage,7
MESALAMINE,Nausea,7
MESALAMINE,Constipation,7
MESALAMINE,Abdominal distension,7
MESALAMINE,Inappropriate schedule of product administration,6
MESALAMINE,Arthralgia,6
MESALAMINE,Influenza like illness,6
MESALAMINE,Back pain,6
MESALAMINE,Productive cough,6
MESALAMINE,Anaemia,6
MESALAMINE,Vomiting,5
MESALAMINE,Clostridium difficile infection,5
MESALAMINE,Muscle spasms,5
MESALAMINE,Pregnancy,5
MESALAMINE,Product use issue,5
MESALAMINE,Faeces soft,5
MESALAMINE,Diarrhoea haemorrhagic,5
MESALAMINE,Rhinorrhoea,5
MESALAMINE,Peripheral swelling,5
MESALAMINE,Pruritus,5
MESALAMINE,Discomfort,5
MESALAMINE,Decreased appetite,5
MESALAMINE,Oropharyngeal pain,5
MESALAMINE,Dyspnoea,5
MESALAMINE,Stress,5
MESALAMINE,Drug hypersensitivity,4
MESNA,Pyrexia,16
MESNA,Febrile neutropenia,16
MESNA,Neutropenia,16
MESNA,Diarrhoea,15
MESNA,Vomiting,13
MESNA,Pain,12
MESNA,Proctalgia,11
MESNA,Back pain,11
MESNA,Anal inflammation,11
MESNA,Malaise,11
MESNA,Accident,11
MESNA,Crohn's disease,11
MESNA,Body temperature increased,11
MESNA,Haemorrhoids,11
MESNA,Chills,10
MESNA,SARS-CoV-2 test negative,9
MESNA,Hypokalaemia,6
MESNA,Anaemia,6
MESNA,Stomatitis,5
MESNA,Off label use,5
MESNA,Dysarthria,4
MESNA,Myelosuppression,4
MESNA,Sepsis,4
MESNA,Hypotension,4
MESNA,Thrombocytopenia,4
MESNA,Leukopenia,4
MESNA,Facial paresis,3
MESNA,Facial paralysis,3
MESNA,Hemiparesis,3
MESNA,Insomnia,3
MESNA,Liver injury,3
MESNA,Tachycardia,3
MESNA,Product use in unapproved indication,3
MESNA,Pancytopenia,3
MESNA,General physical health deterioration,3
MESNA,Oral candidiasis,3
MESNA,Urinary tract infection,3
MESNA,Rash,3
MESNA,Fall,3
MESNA,Dehydration,3
MESNA,Osteoarthritis,3
MESNA,Chronic hepatitis B,3
MESNA,Fungal infection,3
MESNA,Spinal fracture,3
MESNA,Pneumonia,2
MESNA,Depersonalisation/derealisation disorder,2
MESNA,Dyskinesia,2
MESNA,Nausea,2
MESNA,Hypocalcaemia,2
MESNA,White blood cell count decreased,2
METAMIZOLE,Headache,10
METAMIZOLE,Nausea,10
METAMIZOLE,Pneumonia,10
METAMIZOLE,Fatigue,9
METAMIZOLE,Arthralgia,9
METAMIZOLE,Off label use,9
METAMIZOLE,Acute kidney injury,9
METAMIZOLE,Vomiting,9
METAMIZOLE,Pleural effusion,8
METAMIZOLE,Fall,8
METAMIZOLE,Constipation,8
METAMIZOLE,COVID-19,8
METAMIZOLE,Neutropenia,7
METAMIZOLE,Anaemia,7
METAMIZOLE,Respiratory failure,7
METAMIZOLE,Muscle spasms,7
METAMIZOLE,Pain in extremity,7
METAMIZOLE,General physical health deterioration,7
METAMIZOLE,Pyrexia,5
METAMIZOLE,Disturbance in attention,5
METAMIZOLE,Back pain,5
METAMIZOLE,Cardiac failure,5
METAMIZOLE,Cholelithiasis,5
METAMIZOLE,Muscular weakness,5
METAMIZOLE,Productive cough,5
METAMIZOLE,Pain,5
METAMIZOLE,Leukopenia,4
METAMIZOLE,Cholecystitis,4
METAMIZOLE,Abdominal pain,4
METAMIZOLE,Asthenia,4
METAMIZOLE,Hypocalcaemia,4
METAMIZOLE,Pruritus,4
METAMIZOLE,Dysphagia,4
METAMIZOLE,Urinary tract infection,4
METAMIZOLE,Sleep apnoea syndrome,4
METAMIZOLE,Muscle spasticity,4
METAMIZOLE,Weight decreased,4
METAMIZOLE,Diarrhoea,4
METAMIZOLE,Burning sensation,4
METAMIZOLE,Pulmonary embolism,4
METAMIZOLE,Aortic arteriosclerosis,4
METAMIZOLE,Hyperventilation,4
METAMIZOLE,Dyspnoea,4
METAMIZOLE,Bone pain,4
METAMIZOLE,Liver function test increased,4
METAMIZOLE,Feeling cold,4
METAMIZOLE,Infection,3
METAMIZOLE,Decreased appetite,3
METAMIZOLE,Hypokalaemia,3
METAMIZOLE,Product dose omission issue,3
METFORMIN,Fatigue,82
METFORMIN,Pain,77
METFORMIN,Off label use,75
METFORMIN,Diarrhoea,71
METFORMIN,Nausea,62
METFORMIN,Asthenia,59
METFORMIN,Acute kidney injury,57
METFORMIN,Headache,57
METFORMIN,Malaise,53
METFORMIN,Arthralgia,53
METFORMIN,Pain in extremity,51
METFORMIN,COVID-19,51
METFORMIN,Anxiety,46
METFORMIN,Dyspnoea,44
METFORMIN,Vomiting,43
METFORMIN,Weight decreased,42
METFORMIN,Hypotension,42
METFORMIN,Chronic kidney disease,42
METFORMIN,Fall,41
METFORMIN,Product dose omission issue,39
METFORMIN,Pneumonia,38
METFORMIN,Emotional distress,38
METFORMIN,Cough,36
METFORMIN,Anhedonia,34
METFORMIN,Pyrexia,33
METFORMIN,Nasopharyngitis,32
METFORMIN,Dizziness,32
METFORMIN,Drug ineffective,32
METFORMIN,Lactic acidosis,32
METFORMIN,Urinary tract infection,31
METFORMIN,Weight increased,29
METFORMIN,Rash,29
METFORMIN,Blood creatinine increased,29
METFORMIN,Pruritus,29
METFORMIN,Condition aggravated,26
METFORMIN,Blood pressure increased,26
METFORMIN,Sinusitis,26
METFORMIN,Blood glucose increased,24
METFORMIN,Back pain,24
METFORMIN,Depression,24
METFORMIN,Joint swelling,24
METFORMIN,Decreased appetite,23
METFORMIN,Hyperkalaemia,23
METFORMIN,Influenza,22
METFORMIN,Illness,22
METFORMIN,Renal failure,22
METFORMIN,Death,22
METFORMIN,Overdose,21
METFORMIN,Arthritis,21
METFORMIN,Palpitations,20
METFORMIN HYDROCHLORIDE,Acute kidney injury,35
METFORMIN HYDROCHLORIDE,Nausea,31
METFORMIN HYDROCHLORIDE,Asthenia,30
METFORMIN HYDROCHLORIDE,Diarrhoea,30
METFORMIN HYDROCHLORIDE,Off label use,27
METFORMIN HYDROCHLORIDE,Fatigue,26
METFORMIN HYDROCHLORIDE,Pneumonia,26
METFORMIN HYDROCHLORIDE,Product dose omission issue,25
METFORMIN HYDROCHLORIDE,COVID-19,24
METFORMIN HYDROCHLORIDE,Sinusitis,24
METFORMIN HYDROCHLORIDE,Malaise,22
METFORMIN HYDROCHLORIDE,Fall,22
METFORMIN HYDROCHLORIDE,Dyspnoea,22
METFORMIN HYDROCHLORIDE,Pain,21
METFORMIN HYDROCHLORIDE,Pyrexia,21
METFORMIN HYDROCHLORIDE,Headache,20
METFORMIN HYDROCHLORIDE,Cough,20
METFORMIN HYDROCHLORIDE,Urinary tract infection,19
METFORMIN HYDROCHLORIDE,Vomiting,19
METFORMIN HYDROCHLORIDE,Pruritus,17
METFORMIN HYDROCHLORIDE,Hypotension,17
METFORMIN HYDROCHLORIDE,Illness,16
METFORMIN HYDROCHLORIDE,Inappropriate schedule of product administration,14
METFORMIN HYDROCHLORIDE,Nasopharyngitis,14
METFORMIN HYDROCHLORIDE,Hyperkalaemia,14
METFORMIN HYDROCHLORIDE,Condition aggravated,14
METFORMIN HYDROCHLORIDE,Back pain,13
METFORMIN HYDROCHLORIDE,Bronchitis,13
METFORMIN HYDROCHLORIDE,Upper respiratory tract infection,13
METFORMIN HYDROCHLORIDE,Lactic acidosis,13
METFORMIN HYDROCHLORIDE,Arthralgia,12
METFORMIN HYDROCHLORIDE,Dizziness,12
METFORMIN HYDROCHLORIDE,Decreased appetite,12
METFORMIN HYDROCHLORIDE,Infusion related reaction,11
METFORMIN HYDROCHLORIDE,Weight decreased,11
METFORMIN HYDROCHLORIDE,Rash,11
METFORMIN HYDROCHLORIDE,Asthma,11
METFORMIN HYDROCHLORIDE,Death,10
METFORMIN HYDROCHLORIDE,Pain in extremity,10
METFORMIN HYDROCHLORIDE,Hypoglycaemia,10
METFORMIN HYDROCHLORIDE,Intentional product use issue,9
METFORMIN HYDROCHLORIDE,Seasonal allergy,9
METFORMIN HYDROCHLORIDE,Chronic kidney disease,9
METFORMIN HYDROCHLORIDE,Chest discomfort,9
METFORMIN HYDROCHLORIDE,Anaemia,9
METFORMIN HYDROCHLORIDE,Blood pressure increased,9
METFORMIN HYDROCHLORIDE,General physical health deterioration,9
METFORMIN HYDROCHLORIDE,Hypoaesthesia,9
METFORMIN HYDROCHLORIDE,Syncope,9
METFORMIN HYDROCHLORIDE,Oedema peripheral,9
METHOCARBAMOL,Pain,15
METHOCARBAMOL,Fall,10
METHOCARBAMOL,Upper respiratory tract infection,10
METHOCARBAMOL,Nausea,10
METHOCARBAMOL,Fatigue,10
